date_of_incident,Incident_month,day_of_week,incident_hour,sex_code,relationship_name,offense_category,Average high in ºF ,Average low in ºF ,Temp_class,Days with precipitation ,Av. precipitation in inch ,more_light_or_dark,total_sunlight,total_dark
4/10/2021,Apr,Saturday,1,F,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,8,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,6,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,3,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,22,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,19,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,4,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,2,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,14,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,0,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,12,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,19,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,3,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,20,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,2,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,11,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,19,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,20,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,23,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,12,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,10,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,0,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,12,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,22,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,2,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,20,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,23,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,17,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,18,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,0,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,22,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,16,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,11,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,17,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,17,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,14,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,1,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,0,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,15,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,14,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,4,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,4,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,18,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,20,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,15,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,23,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,18,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,4,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,3,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,2,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,11,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,3,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,18,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,3,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,7,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,0,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,0,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,1,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,11,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,11,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,1,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,3,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,19,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,12,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,0,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,5,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,17,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,12,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,1,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,22,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,2,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,15,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,16,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,20,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,0,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,2,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,3,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,10,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,16,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,3,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,15,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,2,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,19,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,19,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,0,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,14,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,20,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,10,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,21,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,17,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,11,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,3,M,ex-couple,Burglary/Breaking & Entering,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,22,M,couple,Burglary/Breaking & Entering,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,6,M,couple,Burglary/Breaking & Entering,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,4,M,couple,Burglary/Breaking & Entering,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,3,M,ex-couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,15,F,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,22,F,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,2,F,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,1,M,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,17,M,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,22,M,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,4,M,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,23,M,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,17,M,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,16,F,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,10,M,couple,Destruction of Property,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,23,M,couple,Drug/Narcotic Offenses,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,19,M,couple,Drug/Narcotic Offenses,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,2,M,couple,Kidnapping/Abduction,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,12,M,couple,Kidnapping/Abduction,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,12,M,couple,Kidnapping/Abduction,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,11,M,couple,Kidnapping/Abduction,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,17,M,couple,Kidnapping/Abduction,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,13,F,couple,Larceny/Theft Offenses,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,1,F,couple,Larceny/Theft Offenses,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,12,M,couple,Larceny/Theft Offenses,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,21,M,couple,Larceny/Theft Offenses,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,12,M,couple,Larceny/Theft Offenses,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,11,M,couple,Larceny/Theft Offenses,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,19,M,couple,Robbery,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,19,M,couple,Sex Offenses,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,23,M,couple,Stolen Property Offenses,63,41,Cold,13,3.23,Sunnier,784,656
4/10/2021,Apr,Saturday,16,M,couple,Weapon Law Violations,63,41,Cold,13,3.23,Sunnier,784,656
4/11/2021,Apr,Sunday,19,F,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,15,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,19,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,12,F,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,17,F,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,10,F,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,17,F,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,19,F,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,17,F,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,17,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,16,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,16,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,19,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,20,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,12,M,ex-couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,11,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,22,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,8,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,19,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,21,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,4,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,5,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,0,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,21,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,12,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,17,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,10,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,14,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,23,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,1,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,13,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,1,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,1,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,11,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,23,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,4,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,16,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,3,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,13,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,16,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,18,F,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,14,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,10,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
4/11/2021,Apr,Sunday,4,M,couple,Assault,63,41,Cold,13,3.23,Sunnier,787,653
