date_of_incident,day_of_week,incident_hour,sex,relationship,lat,lon,Average high,Average low,minutes_of_dark
2021-07-02,5,17,1,1,41.12597925,-81.53216702,85,65,543
2021-04-15,4,8,1,1,40.77152071,-84.10577943,63,41,643
2021-07-10,6,9,0,0,41.63505906,-81.70019592,85,65,550
2021-01-22,5,15,0,0,40.09160792,-82.48310092,36,20,848
2021-02-21,7,12,1,1,41.45251152,-82.15149047,40,24,781
2021-11-05,5,11,1,1,41.59390071,-83.01997789,52,35,821
2021-03-22,1,13,1,1,40.81388809,-81.3656367,52,32,705
2021-12-13,1,23,1,0,39.19553418,-84.54276767,41,26,878
2021-12-07,2,14,0,1,41.31717409,-80.76116027,41,26,874
2021-11-08,1,14,1,0,41.63505906,-81.70019592,52,35,828
2021-06-13,7,7,1,1,40.27839378,-83.00488535,82,61,541
2021-09-09,4,20,1,1,40.27839378,-83.00488535,77,56,678
2021-08-07,6,22,1,1,41.6841907,-83.46827478,84,63,598
2021-04-18,7,11,1,1,38.80396194,-82.99283103,63,41,636
2021-07-26,1,16,0,0,41.63505906,-81.70019592,85,65,574
2021-07-26,1,16,0,0,41.63505906,-81.70019592,85,65,574
2021-01-30,6,2,0,0,39.19553418,-84.54276767,36,20,833
2021-10-22,5,20,0,0,41.12597925,-81.53216702,65,44,788
2021-03-10,3,8,1,0,41.63505906,-81.70019592,52,32,737
2021-12-04,6,20,1,0,39.43861647,-84.57564494,41,26,871
2021-10-19,2,0,1,1,39.19553418,-84.54276767,65,44,781
2021-06-22,2,21,0,0,41.63505906,-81.70019592,82,61,539
2021-06-22,2,21,0,0,41.63505906,-81.70019592,82,61,539
2021-06-22,2,21,0,0,41.63505906,-81.70019592,82,61,539
2021-06-22,2,21,0,0,41.63505906,-81.70019592,82,61,539
2021-05-24,1,19,1,0,40.44095991,-81.47376955,73,52,561
2021-03-15,1,19,1,0,40.77468434,-82.53648439,52,32,724
2021-04-01,4,8,1,1,40.77468434,-82.53648439,63,41,679
2021-04-01,4,8,1,1,40.77468434,-82.53648439,63,41,679
2021-09-04,6,22,0,1,40.77468434,-82.53648439,77,56,665
2021-10-17,7,11,1,1,41.63505906,-81.70019592,65,44,776
2021-10-17,7,11,1,1,41.63505906,-81.70019592,65,44,776
2021-08-29,7,18,1,1,40.27839378,-83.00488535,84,63,650
2021-12-24,5,0,1,1,41.63505906,-81.70019592,41,26,880
2021-10-15,5,7,0,0,40.27839378,-83.00488535,65,44,771
2021-07-28,3,11,1,0,41.63505906,-81.70019592,85,65,578
2021-12-13,1,13,1,1,41.63505906,-81.70019592,41,26,878
2021-09-11,6,6,1,0,41.63505906,-81.70019592,77,56,683
2021-10-17,7,11,0,1,39.19553418,-84.54276767,65,44,776
2021-06-26,6,23,1,0,41.63505906,-81.70019592,82,61,540
2021-07-07,3,11,1,0,39.19553418,-84.54276767,85,65,547
2021-10-21,4,11,0,0,41.12597925,-81.53216702,65,44,786
2021-12-13,1,14,1,0,41.63505906,-81.70019592,41,26,878
2021-05-25,2,11,1,1,41.89638114,-80.75901079,73,52,559
2021-06-14,1,10,0,1,40.27839378,-83.00488535,82,61,540
2021-06-14,1,10,0,1,40.27839378,-83.00488535,82,61,540
2021-10-21,4,22,1,0,39.75460934,-84.2906502,65,44,786
2021-11-23,2,23,0,0,41.63505906,-81.70019592,52,35,856
2021-11-23,2,23,0,0,41.63505906,-81.70019592,52,35,856
2021-11-23,2,23,0,0,41.63505906,-81.70019592,52,35,856
2021-09-04,6,17,1,1,41.63505906,-81.70019592,77,56,665
2021-10-19,2,20,1,0,41.63505906,-81.70019592,65,44,781
2021-10-19,2,20,1,0,41.63505906,-81.70019592,65,44,781
2021-10-28,4,11,1,1,41.63505906,-81.70019592,65,44,803
2021-09-10,5,9,0,1,40.27839378,-83.00488535,77,56,680
2021-06-26,6,19,0,1,40.27839378,-83.00488535,82,61,540
2021-03-09,2,17,1,0,41.63505906,-81.70019592,52,32,740
2021-10-27,3,23,0,1,40.27839378,-83.00488535,65,44,800
2021-07-07,3,18,0,1,41.31717409,-80.76116027,85,65,547
2021-07-07,3,18,0,1,41.31717409,-80.76116027,85,65,547
2021-06-18,5,18,1,0,41.63505906,-81.70019592,82,61,539
2021-06-21,1,12,1,0,41.63505906,-81.70019592,82,61,539
2021-07-06,2,10,1,0,41.63505906,-81.70019592,85,65,546
2021-07-06,2,10,1,0,41.63505906,-81.70019592,85,65,546
2021-09-26,7,3,1,0,41.01464011,-80.77629506,77,56,722
2021-02-10,3,14,0,1,41.45251152,-82.15149047,40,24,808
2021-10-05,2,16,1,0,39.75460934,-84.2906502,65,44,745
2021-11-30,2,13,1,0,39.75460934,-84.2906502,52,35,866
2021-06-12,6,1,1,1,41.63505906,-81.70019592,82,61,541
2021-03-02,2,1,1,1,40.27839378,-83.00488535,52,32,758
2021-04-07,3,4,1,0,40.27839378,-83.00488535,63,41,663
2021-05-20,4,17,0,1,39.69148045,-83.88988675,73,52,567
2021-07-05,1,1,1,0,41.63505906,-81.70019592,85,65,546
2021-10-28,4,19,1,1,41.63505906,-81.70019592,65,44,803
2021-10-28,4,19,1,1,41.63505906,-81.70019592,65,44,803
2021-09-14,2,4,0,1,40.27839378,-83.00488535,77,56,690
2021-02-20,6,18,1,1,41.89638114,-80.75901079,40,24,784
2021-04-24,6,21,1,0,40.01580017,-80.98854245,63,41,621
2021-04-24,6,4,1,1,41.6841907,-83.46827478,63,41,621
2021-06-26,6,20,1,0,41.63505906,-81.70019592,82,61,540
2021-11-28,7,0,1,1,41.01464011,-80.77629506,52,35,864
2021-07-10,6,23,1,0,41.01464011,-80.77629506,85,65,550
2021-08-22,7,12,1,1,41.63505906,-81.70019592,84,63,632
2021-10-11,1,22,1,1,41.63505906,-81.70019592,65,44,761
2021-10-11,1,22,1,1,41.63505906,-81.70019592,65,44,761
2021-02-06,6,1,0,1,41.6841907,-83.46827478,40,24,817
2021-09-25,6,19,1,0,41.63505906,-81.70019592,77,56,719
2021-09-25,6,19,1,0,41.63505906,-81.70019592,77,56,719
2021-06-13,7,4,1,1,40.27839378,-83.00488535,82,61,541
2021-01-27,3,1,0,1,41.47057264,-82.57631509,36,20,839
2021-11-19,5,17,1,1,41.6841907,-83.46827478,52,35,849
2021-11-19,5,17,1,1,41.6841907,-83.46827478,52,35,849
2021-03-22,1,9,1,1,41.63505906,-81.70019592,52,32,705
2021-03-22,1,9,1,1,41.63505906,-81.70019592,52,32,705
2021-10-14,4,0,0,0,40.81388809,-81.3656367,65,44,768
2021-05-26,3,20,0,1,41.00193838,-83.66653541,73,52,558
2021-05-24,1,11,1,1,40.27839378,-83.00488535,73,52,561
2021-10-14,4,14,1,1,41.63505906,-81.70019592,65,44,768
2021-12-01,3,16,1,0,39.75460934,-84.2906502,41,26,868
2021-11-05,5,22,1,0,41.12597925,-81.53216702,52,35,821
2021-08-02,1,12,1,0,41.63505906,-81.70019592,84,63,587
2021-09-13,1,12,1,0,41.63505906,-81.70019592,77,56,688
2021-11-25,4,14,1,1,41.63505906,-81.70019592,52,35,859
2021-11-25,4,14,1,1,41.63505906,-81.70019592,52,35,859
2021-01-30,6,20,1,1,41.45251152,-82.15149047,36,20,833
2021-12-07,2,0,1,1,41.01464011,-80.77629506,41,26,874
2021-03-21,7,21,0,1,40.77468434,-82.53648439,52,32,708
2021-04-05,1,18,1,0,41.63505906,-81.70019592,63,41,669
2021-12-23,4,12,1,0,41.63505906,-81.70019592,41,26,880
2021-01-04,1,23,0,0,41.63505906,-81.70019592,36,20,874
2021-08-19,4,15,1,0,41.00193838,-83.66653541,84,63,625
2021-01-19,2,0,0,1,40.77468434,-82.53648439,36,20,854
2021-11-08,1,18,1,1,41.12597925,-81.53216702,52,35,828
2021-07-24,6,11,0,1,40.77468434,-82.53648439,85,65,571
2021-11-04,4,20,0,1,39.75460934,-84.2906502,52,35,819
2021-11-04,4,20,1,1,39.75460934,-84.2906502,52,35,819
2021-09-30,4,13,1,0,40.27839378,-83.00488535,77,56,732
2021-09-30,4,19,1,0,40.27839378,-83.00488535,77,56,732
2021-11-03,3,6,0,1,41.63505906,-81.70019592,52,35,817
2021-11-03,3,6,0,1,41.63505906,-81.70019592,52,35,817
2021-07-22,4,11,1,1,41.00193838,-83.66653541,85,65,567
2021-06-16,3,1,1,1,39.6419411,-83.02439163,82,61,540
2021-04-04,7,8,0,0,41.35741643,-83.14391569,63,41,671
2021-04-14,3,18,0,0,41.12597925,-81.53216702,63,41,646
2021-02-10,3,15,1,1,40.77152071,-84.10577943,40,24,808
2021-12-05,7,1,0,0,41.63505906,-81.70019592,41,26,872
2021-05-25,2,13,0,1,41.6841907,-83.46827478,73,52,559
2021-03-06,6,12,1,1,40.81388809,-81.3656367,52,32,748
2021-06-22,2,8,0,1,40.81388809,-81.3656367,82,61,539
2021-09-07,2,1,0,1,41.63505906,-81.70019592,77,56,672
2021-10-10,7,13,1,0,41.63505906,-81.70019592,65,44,758
2021-09-28,2,20,1,0,39.75460934,-84.2906502,77,56,727
2021-12-08,3,1,1,0,41.63505906,-81.70019592,41,26,875
2021-10-22,5,15,1,0,40.05347551,-84.22887177,65,44,788
2021-10-22,5,15,1,0,40.05347551,-84.22887177,65,44,788
2021-10-22,5,15,1,0,40.05347551,-84.22887177,65,44,788
2021-01-08,5,3,1,0,39.33762773,-83.05702558,36,20,869
2021-01-08,5,3,1,0,39.33762773,-83.05702558,36,20,869
2021-01-08,5,3,1,0,39.33762773,-83.05702558,36,20,869
2021-01-08,5,3,1,0,39.33762773,-83.05702558,36,20,869
2021-12-16,4,2,1,0,41.63505906,-81.70019592,41,26,879
2021-12-16,4,2,1,0,41.63505906,-81.70019592,41,26,879
2021-11-29,1,16,1,0,39.96954615,-83.00929814,52,35,865
2021-05-30,7,15,0,1,40.5871851,-83.16090334,73,52,553
2021-08-15,7,9,0,0,39.75460934,-84.2906502,84,63,616
2021-06-23,3,3,1,0,41.63505906,-81.70019592,82,61,539
2021-07-21,3,10,0,0,41.63505906,-81.70019592,85,65,566
2021-04-27,2,0,1,0,41.12597925,-81.53216702,63,41,614
2021-09-23,4,19,1,0,39.75460934,-84.2906502,77,56,714
2021-09-23,4,10,1,0,39.19553418,-84.54276767,77,56,714
2021-07-25,7,18,1,1,39.96954615,-83.00929814,85,65,572
2021-07-25,7,18,1,1,39.96954615,-83.00929814,85,65,572
2021-10-25,1,1,1,1,40.27839378,-83.00488535,65,44,796
2021-10-25,1,12,0,1,41.12597925,-81.53216702,65,44,796
2021-10-25,1,12,0,1,41.12597925,-81.53216702,65,44,796
2021-07-01,4,1,0,1,39.91677792,-83.78388973,85,65,543
2021-05-05,3,23,1,1,41.89638114,-80.75901079,73,52,596
2021-09-22,3,20,1,0,40.54001137,-84.62936034,77,56,711
2021-06-08,2,21,1,0,41.35741643,-83.14391569,82,61,544
2021-12-26,7,8,1,1,41.59390071,-83.01997789,41,26,879
2021-11-12,5,22,1,0,39.75460934,-84.2906502,52,35,836
2021-05-18,2,19,0,1,41.33388517,-84.06823042,73,52,570
2021-09-21,2,1,0,0,38.80396194,-82.99283103,77,56,709
2021-07-11,7,14,1,1,41.63505906,-81.70019592,85,65,552
2021-07-11,7,20,1,1,41.63505906,-81.70019592,85,65,552
2021-10-30,6,22,1,0,41.16768284,-81.19740374,65,44,807
2021-05-07,5,6,1,1,41.63505906,-81.70019592,73,52,592
2021-05-07,5,23,1,0,41.01464011,-80.77629506,73,52,592
2021-05-07,5,23,1,0,41.01464011,-80.77629506,73,52,592
2021-08-06,5,22,1,1,41.6841907,-83.46827478,84,63,596
2021-01-26,2,21,1,1,40.81388809,-81.3656367,36,20,841
2021-08-06,5,23,0,0,40.81388809,-81.3656367,84,63,596
2021-06-10,4,15,1,0,39.33762773,-83.05702558,82,61,542
2021-10-16,6,2,1,0,41.63505906,-81.70019592,65,44,773
2021-10-16,6,2,1,0,41.63505906,-81.70019592,65,44,773
2021-03-28,7,11,1,1,40.27839378,-83.00488535,52,32,689
2021-12-17,5,12,1,1,39.75460934,-84.2906502,41,26,880
2021-12-17,5,12,1,1,39.75460934,-84.2906502,41,26,880
2021-11-22,1,12,1,0,41.63505906,-81.70019592,52,35,855
2021-11-22,1,10,0,1,40.77468434,-82.53648439,52,35,855
2021-12-27,1,1,0,1,39.96954615,-83.00929814,41,26,879
2021-11-26,5,18,1,0,41.63505906,-81.70019592,52,35,861
2021-06-20,7,0,1,0,41.63505906,-81.70019592,82,61,539
2021-07-16,5,14,1,0,41.63505906,-81.70019592,85,65,558
2021-12-02,4,15,1,1,40.27839378,-83.00488535,41,26,869
2021-12-02,4,14,0,1,39.75460934,-84.2906502,41,26,869
2021-06-04,5,22,1,1,41.63505906,-81.70019592,82,61,547
2021-06-04,5,18,0,1,39.91677792,-83.78388973,82,61,547
2021-08-21,6,15,1,0,39.69148045,-83.88988675,84,63,630
2021-12-30,4,19,1,1,40.05347551,-84.22887177,41,26,878
2021-05-17,1,18,1,1,41.63505906,-81.70019592,73,52,572
2021-05-17,1,18,1,1,41.63505906,-81.70019592,73,52,572
2021-10-23,6,21,1,0,41.01464011,-80.77629506,65,44,791
2021-10-23,6,21,1,0,41.01464011,-80.77629506,65,44,791
2021-05-17,1,14,1,1,41.63505906,-81.70019592,73,52,572
2021-10-31,7,0,0,0,40.27839378,-83.00488535,65,44,810
2021-10-31,7,16,1,0,39.96954615,-83.00929814,65,44,810
2021-10-31,7,16,1,0,39.96954615,-83.00929814,65,44,810
2021-10-31,7,12,1,1,39.33386321,-82.04512889,65,44,810
2021-10-31,7,12,1,1,39.33386321,-82.04512889,65,44,810
2021-09-24,5,12,1,1,40.27839378,-83.00488535,77,56,717
2021-08-31,2,15,0,0,39.75460934,-84.2906502,84,63,655
2021-08-31,2,13,1,0,41.01464011,-80.77629506,84,63,655
2021-12-25,6,5,1,0,41.63505906,-81.70019592,41,26,880
2021-12-25,6,5,1,0,41.63505906,-81.70019592,41,26,880
2021-12-25,6,18,1,0,39.96954615,-83.00929814,41,26,880
2021-02-09,2,17,1,0,39.19553418,-84.54276767,40,24,811
2021-12-25,6,21,0,1,41.63505906,-81.70019592,41,26,880
2021-03-29,1,18,0,1,40.27839378,-83.00488535,52,32,687
2021-03-29,1,12,1,1,41.12597925,-81.53216702,52,32,687
2021-10-09,6,18,0,1,41.63505906,-81.70019592,65,44,755
2021-10-09,6,18,0,1,41.63505906,-81.70019592,65,44,755
2021-11-13,6,22,1,0,41.01464011,-80.77629506,52,35,838
2021-11-13,6,22,1,0,41.01464011,-80.77629506,52,35,838
2021-10-09,6,9,0,0,39.75460934,-84.2906502,65,44,755
2021-10-09,6,9,0,0,39.75460934,-84.2906502,65,44,755
2021-02-02,2,14,1,0,40.81388809,-81.3656367,40,24,826
2021-12-31,5,19,1,1,39.19553418,-84.54276767,41,26,877
2021-01-25,1,16,0,0,39.43861647,-84.57564494,36,20,843
2021-01-03,7,12,1,1,38.80396194,-82.99283103,36,20,874
2021-10-24,7,3,1,1,41.63505906,-81.70019592,65,44,793
2021-06-29,2,16,1,1,41.14615393,-82.59840828,82,61,541
2021-12-12,7,4,1,0,41.63505906,-81.70019592,41,26,878
2021-06-29,2,18,1,0,41.12597925,-81.53216702,82,61,541
2021-06-29,2,10,1,1,41.63505906,-81.70019592,82,61,541
2021-06-29,2,10,1,1,41.63505906,-81.70019592,82,61,541
2021-06-29,2,10,1,1,41.63505906,-81.70019592,82,61,541
2021-10-24,7,4,1,1,41.63505906,-81.70019592,65,44,793
2021-10-24,7,4,1,1,41.63505906,-81.70019592,65,44,793
2021-08-26,4,2,0,1,40.84602419,-82.27069277,84,63,642
2021-08-26,4,2,0,1,40.84602419,-82.27069277,84,63,642
2021-08-26,4,3,1,1,41.01464011,-80.77629506,84,63,642
2021-11-21,7,0,1,0,40.81388809,-81.3656367,52,35,853
2021-10-07,4,9,1,0,41.63505906,-81.70019592,65,44,750
2021-08-26,4,20,0,0,41.16768284,-81.19740374,84,63,642
2021-08-26,4,20,0,0,41.16768284,-81.19740374,84,63,642
2021-08-26,4,16,1,1,39.75460934,-84.2906502,84,63,642
2021-11-16,2,21,0,0,39.75460934,-84.2906502,52,35,844
2021-08-18,3,12,1,0,39.75460934,-84.2906502,84,63,623
2021-06-25,5,12,0,1,39.96542185,-81.94438266,82,61,540
2021-11-21,7,9,0,0,41.63505906,-81.70019592,52,35,853
2021-06-25,5,11,1,1,40.27839378,-83.00488535,82,61,540
2021-10-07,4,10,0,0,41.63505906,-81.70019592,65,44,750
2021-10-07,4,10,0,0,41.63505906,-81.70019592,65,44,750
2021-05-20,4,22,0,1,41.6841907,-83.46827478,73,52,567
2021-10-01,5,3,1,1,41.6841907,-83.46827478,65,44,735
2021-10-01,5,3,0,1,41.6841907,-83.46827478,65,44,735
2021-05-31,1,14,0,1,39.18474034,-83.6009721,73,52,551
2021-06-15,2,12,0,1,41.01464011,-80.77629506,82,61,540
2021-05-22,6,13,1,0,41.63505906,-81.70019592,73,52,564
2021-07-02,5,19,1,1,41.63505906,-81.70019592,85,65,543
2021-07-02,5,19,1,1,41.63505906,-81.70019592,85,65,543
2021-09-07,2,11,0,0,41.63505906,-81.70019592,77,56,672
2021-09-29,3,5,0,1,41.63505906,-81.70019592,77,56,730
2021-10-06,3,8,0,0,41.63505906,-81.70019592,65,44,748
2021-10-06,3,8,0,0,41.63505906,-81.70019592,65,44,748
2021-10-27,3,18,1,1,41.63505906,-81.70019592,65,44,800
2021-09-02,4,9,1,1,40.27839378,-83.00488535,77,56,660
2021-06-06,7,14,1,1,41.63505906,-81.70019592,82,61,545
2021-06-15,2,15,1,1,40.77152071,-84.10577943,82,61,540
2021-09-12,7,13,1,0,41.63505906,-81.70019592,77,56,685
2021-06-01,2,0,1,0,41.63505906,-81.70019592,82,61,550
2021-06-01,2,0,1,0,41.63505906,-81.70019592,82,61,550
2021-06-01,2,0,1,0,41.63505906,-81.70019592,82,61,550
2021-06-28,1,15,0,0,40.38501952,-80.76097229,82,61,541
2021-08-03,2,23,0,0,39.96954615,-83.00929814,84,63,589
2021-06-06,7,11,0,1,41.6841907,-83.46827478,82,61,545
2021-09-13,1,22,1,1,40.77468434,-82.53648439,77,56,688
2021-10-18,1,15,1,1,40.77468434,-82.53648439,65,44,778
2021-08-29,7,8,1,0,39.75460934,-84.2906502,84,63,650
2021-07-07,3,11,0,0,40.81388809,-81.3656367,85,65,547
2021-03-15,1,13,1,1,41.63505906,-81.70019592,52,32,724
2021-06-01,2,23,1,1,40.77468434,-82.53648439,82,61,550
2021-05-16,7,11,1,0,40.09160792,-82.48310092,73,52,574
2021-05-24,1,0,1,1,40.77468434,-82.53648439,73,52,561
2021-08-17,2,8,0,0,41.63505906,-81.70019592,84,63,621
2021-08-17,2,8,0,0,41.63505906,-81.70019592,84,63,621
2021-04-06,2,20,1,0,41.00193838,-83.66653541,63,41,666
2021-09-25,6,9,1,0,39.73714831,-82.23613792,77,56,719
2021-10-15,5,22,0,0,41.59390071,-83.01997789,65,44,771
2021-09-13,1,14,1,0,40.05347551,-84.22887177,77,56,688
2021-11-23,2,17,1,1,41.63505906,-81.70019592,52,35,856
2021-09-12,7,4,1,1,39.69148045,-83.88988675,77,56,685
2021-06-01,2,0,1,0,39.19553418,-84.54276767,82,61,550
2021-12-09,4,2,0,1,39.96954615,-83.00929814,41,26,876
2021-05-30,7,6,0,0,41.91035213,-81.25093924,73,52,553
2021-03-17,3,13,1,1,41.63505906,-81.70019592,52,32,719
2021-03-17,3,13,1,1,41.63505906,-81.70019592,52,32,719
2021-09-08,3,13,1,0,41.63505906,-81.70019592,77,56,675
2021-09-08,3,13,1,0,41.63505906,-81.70019592,77,56,675
2021-11-06,6,19,0,0,41.63505906,-81.70019592,52,35,823
2021-06-28,1,0,1,1,39.19553418,-84.54276767,82,61,541
2021-06-30,3,15,1,1,41.63505906,-81.70019592,82,61,542
2021-11-02,2,11,1,1,40.27839378,-83.00488535,52,35,814
2021-07-31,6,22,0,1,41.89638114,-80.75901079,85,65,583
2021-04-23,5,17,1,1,40.77468434,-82.53648439,63,41,623
2021-03-24,3,17,1,0,40.27839378,-83.00488535,52,32,700
2021-09-17,5,20,0,1,40.27839378,-83.00488535,77,56,698
2021-12-20,1,16,1,0,40.27839378,-83.00488535,41,26,880
2021-03-25,4,14,0,1,41.91035213,-81.25093924,52,32,697
2021-01-27,3,22,1,1,39.19553418,-84.54276767,36,20,839
2021-11-14,7,0,0,1,41.01464011,-80.77629506,52,35,840
2021-12-24,5,13,0,0,41.63505906,-81.70019592,41,26,880
2021-12-24,5,13,0,0,41.63505906,-81.70019592,41,26,880
2021-06-11,5,21,1,1,40.27839378,-83.00488535,82,61,542
2021-10-22,5,11,0,0,39.19553418,-84.54276767,65,44,788
2021-11-04,4,14,1,1,41.63505906,-81.70019592,52,35,819
2021-11-04,4,14,1,1,41.63505906,-81.70019592,52,35,819
2021-08-17,2,14,1,1,40.77468434,-82.53648439,84,63,621
2021-08-17,2,14,1,1,40.77468434,-82.53648439,84,63,621
2021-07-08,4,20,1,0,39.19553418,-84.54276767,85,65,548
2021-07-08,4,20,1,0,39.19553418,-84.54276767,85,65,548
2021-08-11,3,21,0,1,39.19553418,-84.54276767,84,63,607
2021-12-05,7,18,1,0,41.31717409,-80.76116027,41,26,872
2021-06-23,3,10,1,1,40.27839378,-83.00488535,82,61,539
2021-08-20,5,2,1,0,40.27839378,-83.00488535,84,63,628
2021-06-17,4,19,0,1,41.3239161,-84.49049512,82,61,540
2021-08-24,2,16,0,0,41.01464011,-80.77629506,84,63,637
2021-06-26,6,19,1,1,39.96542185,-81.94438266,82,61,540
2021-03-04,4,23,1,1,39.19553418,-84.54276767,52,32,753
2021-05-16,7,21,0,0,40.05347551,-84.22887177,73,52,574
2021-05-13,4,17,1,1,41.63505906,-81.70019592,73,52,580
2021-07-10,6,0,1,1,41.63505906,-81.70019592,85,65,550
2021-07-07,3,18,1,1,41.31717409,-80.76116027,85,65,547
2021-07-07,3,18,1,1,41.31717409,-80.76116027,85,65,547
2021-11-30,2,16,1,1,40.27839378,-83.00488535,52,35,866
2021-03-17,3,11,1,0,41.47057264,-82.57631509,52,32,719
2021-02-14,7,10,0,0,41.63505906,-81.70019592,40,24,799
2021-12-10,5,17,1,0,41.01464011,-80.77629506,41,26,876
2021-12-10,5,17,1,0,41.01464011,-80.77629506,41,26,876
2021-06-13,7,16,1,1,39.75460934,-84.2906502,82,61,541
2021-10-04,1,13,1,0,41.12597925,-81.53216702,65,44,743
2021-08-15,7,12,0,1,41.63505906,-81.70019592,84,63,616
2021-08-15,7,12,0,1,41.63505906,-81.70019592,84,63,616
2021-08-15,7,12,0,1,41.63505906,-81.70019592,84,63,616
2021-08-20,5,7,0,0,41.63505906,-81.70019592,84,63,628
2021-10-17,7,21,1,1,41.63505906,-81.70019592,65,44,776
2021-04-15,4,21,1,1,40.27839378,-83.00488535,63,41,643
2021-05-23,7,8,1,1,40.27839378,-83.00488535,73,52,562
2021-08-22,7,2,1,0,39.42758661,-84.16675437,84,63,632
2021-08-22,7,2,1,0,39.42758661,-84.16675437,84,63,632
2021-09-04,6,5,1,1,39.19553418,-84.54276767,77,56,665
2021-10-14,4,3,1,1,40.27839378,-83.00488535,65,44,768
2021-03-30,2,2,0,1,39.75460934,-84.2906502,52,32,684
2021-11-06,6,1,0,0,41.12597925,-81.53216702,52,35,823
2021-01-10,7,14,0,0,41.63505906,-81.70019592,36,20,867
2021-08-12,4,20,0,1,40.30164138,-81.92001074,84,63,609
2021-09-19,7,1,0,0,41.63505906,-81.70019592,77,56,703
2021-01-08,5,18,1,1,39.19553418,-84.54276767,36,20,869
2021-12-07,2,3,1,0,41.01464011,-80.77629506,41,26,874
2021-12-07,2,3,1,0,41.01464011,-80.77629506,41,26,874
2021-09-30,4,18,1,1,41.31717409,-80.76116027,77,56,732
2021-11-04,4,20,0,0,41.63505906,-81.70019592,52,35,819
2021-02-06,6,1,1,1,41.6841907,-83.46827478,40,24,817
2021-10-10,7,16,1,0,39.75460934,-84.2906502,65,44,758
2021-04-03,6,22,1,0,41.63505906,-81.70019592,63,41,674
2021-04-04,7,1,0,0,40.27839378,-83.00488535,63,41,671
2021-04-04,7,1,0,0,40.27839378,-83.00488535,63,41,671
2021-06-12,6,16,0,0,40.76842775,-80.77718656,82,61,541
2021-05-26,3,20,0,1,41.00193838,-83.66653541,73,52,558
2021-06-13,7,22,0,1,39.19553418,-84.54276767,82,61,541
2021-05-16,7,19,1,1,40.27839378,-83.00488535,73,52,574
2021-05-16,7,19,1,1,40.27839378,-83.00488535,73,52,574
2021-06-18,5,18,1,1,41.63505906,-81.70019592,82,61,539
2021-07-08,4,11,1,1,41.63505906,-81.70019592,85,65,548
2021-06-16,3,12,1,0,40.27839378,-83.00488535,82,61,540
2021-08-20,5,2,1,1,41.01464011,-80.77629506,84,63,628
2021-11-25,4,4,0,1,40.77468434,-82.53648439,52,35,859
2021-08-19,4,13,0,0,39.75460934,-84.2906502,84,63,625
2021-07-21,3,15,0,0,41.63505906,-81.70019592,85,65,566
2021-10-11,1,16,1,1,41.63505906,-81.70019592,65,44,761
2021-10-11,1,16,1,1,41.63505906,-81.70019592,65,44,761
2021-08-22,7,18,0,0,40.85539824,-84.58609913,84,63,632
2021-10-27,3,20,1,0,41.00193838,-83.66653541,65,44,800
2021-04-05,1,8,1,1,40.77468434,-82.53648439,63,41,669
2021-11-14,7,5,1,1,41.63505906,-81.70019592,52,35,840
2021-10-06,3,21,1,0,40.27839378,-83.00488535,65,44,748
2021-05-15,6,20,1,1,40.27839378,-83.00488535,73,52,576
2021-08-02,1,19,1,1,41.63505906,-81.70019592,84,63,587
2021-12-07,2,5,1,0,41.01464011,-80.77629506,41,26,874
2021-08-17,2,22,1,0,40.27839378,-83.00488535,84,63,621
2021-11-27,6,23,0,1,39.75460934,-84.2906502,52,35,862
2021-12-14,2,15,1,0,41.63505906,-81.70019592,41,26,879
2021-10-20,3,22,1,1,39.49702384,-82.47925356,65,44,783
2021-12-04,6,8,1,1,41.63505906,-81.70019592,41,26,871
2021-06-15,2,12,1,1,40.27839378,-83.00488535,82,61,540
2021-06-15,2,12,1,1,40.27839378,-83.00488535,82,61,540
2021-04-02,5,15,0,1,40.77468434,-82.53648439,63,41,676
2021-09-13,1,13,0,0,41.63505906,-81.70019592,77,56,688
2021-05-01,6,0,1,1,41.63505906,-81.70019592,73,52,605
2021-05-01,6,0,1,1,41.63505906,-81.70019592,73,52,605
2021-05-01,6,0,1,1,41.63505906,-81.70019592,73,52,605
2021-02-14,7,12,0,0,41.63505906,-81.70019592,40,24,799
2021-09-11,6,13,1,1,41.6841907,-83.46827478,77,56,683
2021-09-29,3,10,1,1,40.77152071,-84.10577943,77,56,730
2021-10-28,4,22,1,0,40.13767436,-83.76949696,65,44,803
2021-10-28,4,22,1,0,40.13767436,-83.76949696,65,44,803
2021-10-28,4,22,1,0,40.13767436,-83.76949696,65,44,803
2021-11-02,2,23,1,0,39.43861647,-84.57564494,52,35,814
2021-11-02,2,23,1,0,39.43861647,-84.57564494,52,35,814
2021-08-01,7,15,1,0,41.16768284,-81.19740374,84,63,585
2021-05-01,6,3,1,1,40.77468434,-82.53648439,73,52,605
2021-11-09,2,5,1,1,41.01464011,-80.77629506,52,35,830
2021-02-08,1,7,1,1,40.84236389,-83.30437807,40,24,813
2021-05-15,6,13,1,1,41.63505906,-81.70019592,73,52,576
2021-07-29,4,18,1,1,39.19553418,-84.54276767,85,65,580
2021-09-18,6,23,1,0,41.63505906,-81.70019592,77,56,701
2021-01-11,1,15,0,0,40.05347551,-84.22887177,36,20,866
2021-07-24,6,18,1,1,40.05347551,-84.22887177,85,65,571
2021-11-24,3,16,1,1,41.12597925,-81.53216702,52,35,858
